id,name,district_id:id,tier_id:id,region_id:id,state_id:id,zip
meclod_gang_station_id,MECLOD GANG,update_contact_kkn.district_bahawalnagar,,,,
mianwala_banglow_station_id,MIANWALA BANGLOW,update_contact_kkn.district_bahawalnagar,,,,
minchinabad_station_id,MINCHINABAD,update_contact_kkn.district_bahawalnagar,,,,
said_ali_station_id,SAID ALI,update_contact_kkn.district_bahawalnagar,,,,
shahbaz_wala_station_id,SHAHBAZ WALA,update_contact_kkn.district_bahawalnagar,,,,
shaheed_chowk_station_id,SHAHEED CHOWK,update_contact_kkn.district_bahawalnagar,,,,
shehar_fareed_station_id,SHEHAR FAREED,update_contact_kkn.district_bahawalnagar,,,,
yatimwala_station_id,YATIMWALA,update_contact_kkn.district_bahawalnagar,,,,
abbas_nagar_station_id,ABBAS NAGAR,update_contact_kkn.district_bahawalpur,,,,
ahmedpur_east_station_id,AHMEDPUR EAST,update_contact_kkn.district_bahawalpur,,,,
bahawalpur_station_id,BAHAWALPUR,update_contact_kkn.district_bahawalpur,tier_2,,,
basti_bakhtiari_station_id,BASTI BAKHTIARI,update_contact_kkn.district_bahawalpur,,,,
chak_111_dnb_station_id,CHAK 111 DNB,update_contact_kkn.district_bahawalpur,,,,
chak_13/bc_station_id,CHAK 13/BC,update_contact_kkn.district_bahawalpur,,,,
chak_165/murad_station_id,CHAK 165/MURAD,update_contact_kkn.district_bahawalpur,,,,
chak_41_/db_station_id,CHAK 41 /DB,update_contact_kkn.district_bahawalpur,,,,
chak_58-fateh_station_id,CHAK 58-FATEH,update_contact_kkn.district_bahawalpur,,,,
chak_israni_station_id,CHAK ISRANI,update_contact_kkn.district_bahawalpur,,,,
chakoti/chani_goth_station_id,CHAKOTI/CHANI GOTH,update_contact_kkn.district_bahawalpur,,,,
chonna_wala_station_id,CHONNA WALA,update_contact_kkn.district_bahawalpur,,,,
dera_bakha_station_id,DERA BAKHA,update_contact_kkn.district_bahawalpur,,,,
fateh_chak_88_station_id,FATEH CHAK 88,update_contact_kkn.district_bahawalpur,,,,
hasil_pur_station_id,HASIL PUR,update_contact_kkn.district_bahawalpur,,,,
hatheji_station_id,HATHEJI,update_contact_kkn.district_bahawalpur,,,,
head_rajgan_station_id,HEAD RAJGAN,update_contact_kkn.district_bahawalpur,,,,
kalanch_wala_station_id,KALANCH WALA,update_contact_kkn.district_bahawalpur,,,,
khairpur_tamewali_station_id,KHAIRPUR TAMEWALI,update_contact_kkn.district_bahawalpur,,,,
khanqah_sharif_station_id,KHANQAH SHARIF,update_contact_kkn.district_bahawalpur,,,,
kotla_musa_khan_station_id,KOTLA MUSA KHAN,update_contact_kkn.district_bahawalpur,,,,
kotla_qaim_khan_station_id,KOTLA QAIM KHAN,update_contact_kkn.district_bahawalpur,,,,
kud_wala_station_id,KUD WALA,update_contact_kkn.district_bahawalpur,,,,
lal_sohanra_station_id,LAL SOHANRA,update_contact_kkn.district_bahawalpur,,,,
mubarakpur_station_id,MUBARAKPUR,update_contact_kkn.district_bahawalpur,,,,
noor_pur_nuranga_station_id,NOOR PUR NURANGA,update_contact_kkn.district_bahawalpur,,,,
pull_farooqabad_station_id,PULL FAROOQABAD,update_contact_kkn.district_bahawalpur,,,,
qaimpur_station_id,QAIMPUR,update_contact_kkn.district_bahawalpur,,,,
shah_pur_sharif_station_id,SHAH PUR SHARIF,update_contact_kkn.district_bahawalpur,,,,
shahi_wala_station_id,SHAHI WALA,update_contact_kkn.district_bahawalpur,,,,
sheikh_wain_station_id,SHEIKH WAIN,update_contact_kkn.district_bahawalpur,,,,
tail_wala_station_id,TAIL WALA,update_contact_kkn.district_bahawalpur,,,,
uch_sharif_station_id,UCH SHARIF,update_contact_kkn.district_bahawalpur,,,,
yazman_station_id,YAZMAN,update_contact_kkn.district_bahawalpur,,,,
aali_wala_station_id,AALI WALA,update_contact_kkn.district_dera_ghazi_khan,,,,
adda_haiderabad_station_id,ADDA HAIDERABAD,update_contact_kkn.district_dera_ghazi_khan,,,,
basti_gudh_pur_station_id,BASTI GUDH PUR,update_contact_kkn.district_dera_ghazi_khan,,,,
basti_jalbani_station_id,BASTI JALBANI,update_contact_kkn.district_dera_ghazi_khan,,,,
basti_mamori_station_id,BASTI MAMORI,update_contact_kkn.district_dera_ghazi_khan,,,,
choti_bala_station_id,CHOTI BALA,update_contact_kkn.district_dera_ghazi_khan,,,,
choti_zarian_station_id,CHOTI ZARIAN,update_contact_kkn.district_dera_ghazi_khan,,,,
chowk_baig_wala_station_id,CHOWK BAIG WALA,update_contact_kkn.district_dera_ghazi_khan,,,,
dera_ghazi_khan_station_id,DERA GHAZI KHAN,update_contact_kkn.district_dera_ghazi_khan,tier_3,,,
duba_dari_station_id,DUBA DARI,update_contact_kkn.district_dera_ghazi_khan,,,,
fort_minroo_station_id,FORT MINROO,update_contact_kkn.district_dera_ghazi_khan,,,,
gongay_wali_station_id,GONGAY WALI,update_contact_kkn.district_dera_ghazi_khan,,,,
jhakar_imam_shah_station_id,JHAKAR IMAM SHAH,update_contact_kkn.district_dera_ghazi_khan,,,,
jallo_wali/koharpur_station_id,JALLO WALI/KOHARPUR,update_contact_kkn.district_dera_ghazi_khan,,,,
jhoke_utra_station_id,JHOKE UTRA,update_contact_kkn.district_dera_ghazi_khan,,,,
kala_station_id,KALA,update_contact_kkn.district_dera_ghazi_khan,,,,
khan_pur_station_id,KHAN PUR,update_contact_kkn.district_dera_ghazi_khan,,,,
kot_chuta_station_id,KOT CHUTA,update_contact_kkn.district_dera_ghazi_khan,,,,
kot_qaisrani_station_id,KOT QAISRANI,update_contact_kkn.district_dera_ghazi_khan,,,,
notak_mahmeed_station_id,NOTAK MAHMEED,update_contact_kkn.district_dera_ghazi_khan,tier_3,,,
nutkani_station_id,NUTKANI,update_contact_kkn.district_dera_ghazi_khan,,,,
paigan_station_id,PAIGAN,update_contact_kkn.district_dera_ghazi_khan,,,,
peer_adel_station_id,PEER ADEL,update_contact_kkn.district_dera_ghazi_khan,,,,
qasba_samina_station_id,QASBA SAMINA,update_contact_kkn.district_dera_ghazi_khan,,,,
sakhi_sarwar_station_id,SAKHI SARWAR,update_contact_kkn.district_dera_ghazi_khan,tier_3,,,
sanjar_saidan_station_id,SANJAR SAIDAN,update_contact_kkn.district_dera_ghazi_khan,,,,
sarwar_wali_station_id,SARWAR WALI,update_contact_kkn.district_dera_ghazi_khan,,,,
shadan_lund_station_id,SHADAN LUND,update_contact_kkn.district_dera_ghazi_khan,,,,
